id,muscle reading 1 sensor 1,muscle reading 1 sensor 2,muscle reading 1 sensor 3,muscle reading 1 sensor 4,muscle reading 1 sensor 5,muscle reading 1 sensor 6,muscle reading 1 sensor 7,muscle reading 1 sensor 8,muscle reading 2 sensor 1,muscle reading 2 sensor 2,muscle reading 2 sensor 3,muscle reading 2 sensor 4,muscle reading 2 sensor 5,muscle reading 2 sensor 6,muscle reading 2 sensor 7,muscle reading 2 sensor 8,muscle reading 3 sensor 1,muscle reading 3 sensor 2,muscle reading 3 sensor 3,muscle reading 3 sensor 4,muscle reading 3 sensor 5,muscle reading 3 sensor 6,muscle reading 3 sensor 7,muscle reading 3 sensor 8,muscle reading 4 sensor 1,muscle reading 4 sensor 2,muscle reading 4 sensor 3,muscle reading 4 sensor 4,muscle reading 4 sensor 5,muscle reading 4 sensor 6,muscle reading 4 sensor 7,muscle reading 4 sensor 8,muscle reading 5 sensor 1,muscle reading 5 sensor 2,muscle reading 5 sensor 3,muscle reading 5 sensor 4,muscle reading 5 sensor 5,muscle reading 5 sensor 6,muscle reading 5 sensor 7,muscle reading 5 sensor 8,muscle reading 6 sensor 1,muscle reading 6 sensor 2,muscle reading 6 sensor 3,muscle reading 6 sensor 4,muscle reading 6 sensor 5,muscle reading 6 sensor 6,muscle reading 6 sensor 7,muscle reading 6 sensor 8,muscle reading 7 sensor 1,muscle reading 7 sensor 2,muscle reading 7 sensor 3,muscle reading 7 sensor 4,muscle reading 7 sensor 5,muscle reading 7 sensor 6,muscle reading 7 sensor 7,muscle reading 7 sensor 8,muscle reading 8 sensor 1,muscle reading 8 sensor 2,muscle reading 8 sensor 3,muscle reading 8 sensor 4,muscle reading 8 sensor 5,muscle reading 8 sensor 6,muscle reading 8 sensor 7,muscle reading 8 sensor 8
6440,-4.0,2.0,1.0,2.0,-6.0,3.0,-2.0,-4.0,5.0,-6.0,-5.0,-4.0,6.0,-1.0,-1.0,-2.0,-3.0,5.0,-2.0,-7.0,3.0,8.0,-1.0,-2.0,-1.0,-10.0,-4.0,-1.0,15.0,43.0,2.0,0.0,-7.0,-5.0,1.0,1.0,-25.0,-60.0,-6.0,-2.0,7.0,9.0,4.0,-2.0,-9.0,15.0,1.0,1.0,-8.0,6.0,2.0,2.0,13.0,-8.0,-2.0,2.0,-2.0,-3.0,-5.0,1.0,-10.0,-4.0,-3.0,-1.0
6441,2.0,1.0,-2.0,-5.0,10.0,10.0,-4.0,-3.0,4.0,1.0,-2.0,-1.0,-10.0,16.0,2.0,13.0,-18.0,2.0,3.0,9.0,41.0,25.0,0.0,-20.0,38.0,-10.0,-5.0,-1.0,-2.0,3.0,1.0,18.0,-4.0,6.0,0.0,-4.0,14.0,56.0,10.0,-9.0,0.0,0.0,3.0,1.0,-32.0,-92.0,-3.0,-20.0,-5.0,-6.0,-7.0,-8.0,-1.0,0.0,3.0,22.0,-3.0,2.0,1.0,-4.0,-12.0,-14.0,-1.0,-8.0
6442,-8.0,-4.0,-1.0,2.0,6.0,-15.0,-9.0,-2.0,-6.0,12.0,0.0,-4.0,11.0,24.0,-2.0,12.0,18.0,-20.0,-5.0,-6.0,9.0,-13.0,-1.0,-2.0,-2.0,26.0,6.0,15.0,-5.0,62.0,21.0,9.0,-31.0,-32.0,14.0,5.0,-11.0,-34.0,2.0,-5.0,-4.0,-2.0,-5.0,-4.0,13.0,-7.0,-5.0,0.0,2.0,9.0,3.0,0.0,-25.0,-33.0,-1.0,-10.0,-7.0,-3.0,-9.0,-13.0,20.0,-6.0,-2.0,-5.0
6443,9.0,6.0,-7.0,-2.0,-38.0,-8.0,-6.0,5.0,-3.0,30.0,1.0,-5.0,32.0,-8.0,-4.0,1.0,6.0,12.0,5.0,6.0,26.0,-9.0,1.0,1.0,-13.0,-28.0,11.0,20.0,2.0,54.0,11.0,-30.0,4.0,-15.0,-7.0,-4.0,-17.0,17.0,2.0,44.0,-6.0,-10.0,-1.0,1.0,27.0,1.0,10.0,3.0,11.0,15.0,-4.0,-9.0,-67.0,-71.0,-42.0,6.0,-7.0,25.0,0.0,3.0,17.0,70.0,9.0,-7.0
6444,13.0,15.0,5.0,8.0,15.0,11.0,21.0,-3.0,3.0,-31.0,-2.0,-2.0,5.0,4.0,-6.0,-10.0,2.0,11.0,-4.0,2.0,2.0,25.0,11.0,10.0,-8.0,18.0,-8.0,-12.0,-10.0,-88.0,-20.0,-4.0,-7.0,12.0,-4.0,-7.0,-16.0,0.0,-2.0,-2.0,6.0,15.0,2.0,3.0,7.0,6.0,10.0,-15.0,-5.0,-4.0,4.0,-1.0,-4.0,5.0,-7.0,-9.0,-3.0,-33.0,-10.0,-7.0,1.0,-42.0,-16.0,-9.0
6445,29.0,-17.0,4.0,1.0,-6.0,41.0,6.0,17.0,-7.0,-33.0,2.0,6.0,8.0,27.0,-4.0,-15.0,-5.0,-22.0,-2.0,-2.0,-6.0,-4.0,7.0,1.0,-3.0,-26.0,3.0,-3.0,9.0,4.0,6.0,11.0,-12.0,-5.0,-8.0,-7.0,-13.0,9.0,-5.0,-15.0,-1.0,23.0,9.0,0.0,-19.0,-25.0,-1.0,4.0,9.0,-19.0,-12.0,1.0,10.0,27.0,-11.0,-11.0,2.0,0.0,-4.0,-5.0,9.0,-13.0,-2.0,1.0
6446,-3.0,3.0,-4.0,-1.0,38.0,3.0,-2.0,-11.0,-7.0,5.0,-3.0,0.0,-36.0,23.0,-3.0,-2.0,-5.0,22.0,5.0,-1.0,7.0,41.0,7.0,0.0,-2.0,10.0,2.0,4.0,-4.0,26.0,9.0,8.0,-3.0,9.0,0.0,-8.0,-8.0,-26.0,-18.0,-27.0,5.0,1.0,-1.0,3.0,20.0,-25.0,-11.0,1.0,0.0,6.0,0.0,6.0,2.0,17.0,24.0,11.0,-4.0,-4.0,-4.0,-4.0,6.0,-26.0,-9.0,0.0
6447,-3.0,-2.0,1.0,-1.0,-4.0,0.0,12.0,-6.0,-4.0,-8.0,-1.0,-2.0,-9.0,-1.0,-2.0,34.0,-2.0,-13.0,-2.0,-4.0,9.0,44.0,0.0,-10.0,3.0,4.0,5.0,5.0,-8.0,-4.0,-6.0,13.0,-10.0,29.0,6.0,2.0,-5.0,-40.0,0.0,-4.0,17.0,-35.0,-12.0,-1.0,24.0,46.0,11.0,8.0,1.0,3.0,3.0,0.0,-24.0,-45.0,-14.0,-3.0,-13.0,-1.0,-3.0,-4.0,-10.0,22.0,6.0,10.0
6448,0.0,4.0,0.0,6.0,-8.0,-15.0,-2.0,-16.0,-2.0,8.0,2.0,-4.0,-18.0,-11.0,-8.0,5.0,-7.0,14.0,-5.0,-2.0,8.0,-8.0,2.0,19.0,15.0,-8.0,6.0,-6.0,-6.0,-5.0,-8.0,-44.0,-9.0,-4.0,0.0,8.0,30.0,37.0,-2.0,23.0,6.0,-3.0,-2.0,-3.0,-2.0,8.0,7.0,-15.0,-3.0,-4.0,-4.0,-3.0,0.0,-2.0,-3.0,-6.0,7.0,13.0,1.0,2.0,-22.0,-24.0,-10.0,17.0
6449,6.0,5.0,-1.0,0.0,20.0,-34.0,-1.0,-7.0,-11.0,-4.0,0.0,0.0,5.0,2.0,-3.0,-5.0,4.0,-11.0,0.0,-3.0,19.0,-3.0,-10.0,-4.0,-7.0,-11.0,-4.0,0.0,2.0,12.0,16.0,-9.0,7.0,-12.0,-2.0,-2.0,-16.0,-13.0,-12.0,4.0,-8.0,9.0,-3.0,0.0,7.0,-12.0,1.0,1.0,-13.0,17.0,9.0,-1.0,-5.0,-54.0,1.0,8.0,10.0,0.0,-4.0,1.0,0.0,1.0,-3.0,8.0
6450,-5.0,-19.0,-1.0,4.0,7.0,22.0,-6.0,-12.0,-4.0,2.0,-9.0,-11.0,-8.0,-56.0,-19.0,-3.0,-2.0,-4.0,-2.0,1.0,18.0,69.0,8.0,-18.0,5.0,4.0,3.0,5.0,-18.0,-51.0,0.0,37.0,-10.0,0.0,-4.0,4.0,2.0,20.0,-13.0,-3.0,-7.0,-20.0,3.0,0.0,-10.0,-7.0,0.0,-13.0,9.0,-3.0,-1.0,-1.0,8.0,16.0,-7.0,-5.0,-7.0,-15.0,-2.0,-5.0,-22.0,-85.0,-8.0,-3.0
6451,11.0,20.0,3.0,3.0,-27.0,-22.0,8.0,7.0,-11.0,-30.0,-5.0,-7.0,-10.0,35.0,9.0,6.0,-17.0,-12.0,-6.0,2.0,12.0,-10.0,0.0,-13.0,20.0,2.0,1.0,3.0,39.0,45.0,5.0,5.0,0.0,-1.0,-4.0,-1.0,-11.0,-21.0,-10.0,2.0,11.0,51.0,9.0,2.0,2.0,-7.0,14.0,-9.0,-1.0,-12.0,-1.0,0.0,-14.0,-3.0,-1.0,22.0,3.0,-10.0,-10.0,-5.0,5.0,20.0,14.0,-18.0
6452,-26.0,-7.0,1.0,-4.0,5.0,-12.0,-11.0,22.0,20.0,6.0,2.0,4.0,-6.0,-10.0,8.0,7.0,-5.0,0.0,-2.0,4.0,15.0,45.0,12.0,4.0,-6.0,30.0,0.0,-5.0,-24.0,7.0,-5.0,-3.0,6.0,-1.0,0.0,-2.0,31.0,32.0,-10.0,-8.0,-5.0,-13.0,-4.0,-2.0,-9.0,-47.0,-17.0,-3.0,-2.0,12.0,-4.0,-4.0,-5.0,-95.0,-22.0,-6.0,3.0,-2.0,5.0,3.0,-27.0,53.0,19.0,4.0
6453,1.0,-8.0,1.0,-4.0,4.0,20.0,11.0,-3.0,1.0,-9.0,-3.0,-4.0,4.0,19.0,-5.0,-10.0,-2.0,2.0,-1.0,-3.0,-12.0,17.0,7.0,-2.0,-5.0,18.0,-2.0,-7.0,9.0,-37.0,-22.0,-7.0,12.0,22.0,11.0,-3.0,-23.0,-27.0,-9.0,-1.0,-13.0,-22.0,-22.0,13.0,37.0,73.0,9.0,-14.0,-7.0,-31.0,1.0,4.0,7.0,19.0,6.0,1.0,-16.0,-21.0,6.0,-4.0,4.0,13.0,-5.0,-2.0
6454,4.0,-10.0,-9.0,-8.0,16.0,20.0,8.0,15.0,3.0,34.0,7.0,-2.0,-39.0,-50.0,-7.0,-2.0,-15.0,9.0,-3.0,1.0,6.0,78.0,7.0,-13.0,6.0,-11.0,-8.0,-6.0,-10.0,-65.0,12.0,-1.0,-18.0,-2.0,0.0,4.0,5.0,-31.0,-12.0,-13.0,6.0,-4.0,6.0,-3.0,-11.0,46.0,25.0,9.0,-2.0,-3.0,-4.0,-6.0,27.0,-5.0,-4.0,-5.0,-7.0,22.0,15.0,15.0,12.0,18.0,-8.0,9.0
6455,4.0,-11.0,-8.0,-5.0,-14.0,16.0,-1.0,-8.0,-5.0,-2.0,2.0,3.0,15.0,21.0,8.0,4.0,13.0,4.0,4.0,-4.0,15.0,-40.0,-12.0,5.0,-4.0,-7.0,-1.0,5.0,-4.0,21.0,6.0,-3.0,2.0,6.0,-4.0,-4.0,3.0,2.0,4.0,0.0,4.0,1.0,1.0,4.0,9.0,-20.0,-20.0,-9.0,14.0,13.0,1.0,0.0,-3.0,47.0,6.0,-1.0,-11.0,-2.0,-7.0,-5.0,1.0,-41.0,-8.0,-12.0
6456,-15.0,4.0,0.0,4.0,12.0,35.0,5.0,14.0,-1.0,8.0,0.0,-4.0,19.0,-8.0,-13.0,6.0,8.0,-12.0,0.0,0.0,-23.0,-21.0,2.0,0.0,5.0,-5.0,-4.0,-7.0,5.0,17.0,-19.0,-25.0,2.0,-6.0,5.0,-4.0,-9.0,-7.0,6.0,18.0,4.0,-18.0,-5.0,7.0,-5.0,7.0,-1.0,-4.0,-58.0,37.0,4.0,1.0,8.0,5.0,-6.0,29.0,60.0,-4.0,-2.0,-1.0,-33.0,-47.0,10.0,-1.0
6457,-32.0,-66.0,-2.0,5.0,31.0,24.0,3.0,-17.0,-3.0,-2.0,6.0,3.0,1.0,-12.0,0.0,-5.0,8.0,-2.0,-9.0,-10.0,-23.0,-29.0,-11.0,-21.0,6.0,5.0,-5.0,-6.0,18.0,59.0,10.0,20.0,21.0,20.0,4.0,3.0,-24.0,-11.0,13.0,9.0,-6.0,6.0,-1.0,2.0,1.0,-5.0,-3.0,0.0,-3.0,-23.0,-2.0,-4.0,2.0,-25.0,-2.0,-10.0,-18.0,8.0,-6.0,-4.0,-4.0,43.0,2.0,5.0
6458,19.0,8.0,-1.0,3.0,6.0,-18.0,-1.0,-11.0,-4.0,7.0,6.0,0.0,1.0,25.0,10.0,10.0,15.0,3.0,0.0,1.0,41.0,17.0,2.0,2.0,-23.0,-14.0,0.0,-6.0,8.0,-35.0,-6.0,-8.0,2.0,-4.0,-1.0,6.0,-7.0,2.0,3.0,-5.0,10.0,-1.0,2.0,-4.0,-1.0,-6.0,-7.0,14.0,15.0,5.0,-4.0,-4.0,-23.0,-23.0,5.0,-2.0,-15.0,-7.0,5.0,5.0,16.0,26.0,10.0,-8.0
6459,-6.0,-14.0,-9.0,-11.0,1.0,39.0,-1.0,-2.0,-3.0,6.0,4.0,3.0,-10.0,-32.0,-8.0,0.0,6.0,-7.0,1.0,3.0,-6.0,15.0,3.0,11.0,-14.0,3.0,-5.0,-3.0,6.0,-29.0,-11.0,-7.0,11.0,31.0,3.0,-5.0,-32.0,-22.0,16.0,-2.0,-7.0,-17.0,0.0,-1.0,17.0,5.0,-2.0,-7.0,-4.0,4.0,-1.0,10.0,13.0,11.0,0.0,-8.0,4.0,-15.0,-6.0,-1.0,-20.0,-21.0,-16.0,-2.0
6460,2.0,21.0,3.0,2.0,52.0,21.0,6.0,3.0,1.0,12.0,0.0,-6.0,-31.0,12.0,2.0,3.0,2.0,3.0,8.0,3.0,-10.0,-37.0,4.0,-9.0,-14.0,-21.0,-4.0,1.0,26.0,46.0,-2.0,10.0,63.0,45.0,-4.0,-6.0,-14.0,-4.0,-5.0,-14.0,-56.0,-34.0,-6.0,-3.0,-2.0,33.0,0.0,15.0,23.0,12.0,3.0,1.0,-15.0,-32.0,-3.0,21.0,-10.0,15.0,2.0,5.0,-2.0,-11.0,3.0,6.0
6461,-26.0,-23.0,-2.0,-9.0,5.0,2.0,-6.0,-10.0,33.0,30.0,-1.0,7.0,-43.0,-22.0,6.0,-9.0,-1.0,-11.0,-6.0,-7.0,-11.0,-55.0,-21.0,-14.0,-3.0,4.0,4.0,-1.0,29.0,59.0,-2.0,20.0,15.0,-7.0,2.0,10.0,-3.0,-9.0,-6.0,-4.0,-30.0,-7.0,-4.0,-7.0,34.0,23.0,8.0,-19.0,27.0,-9.0,-1.0,4.0,-14.0,-1.0,-8.0,10.0,3.0,-2.0,-3.0,-2.0,-45.0,-40.0,6.0,-1.0
6462,-5.0,6.0,7.0,5.0,0.0,-47.0,-11.0,2.0,5.0,1.0,-4.0,-8.0,-29.0,-30.0,8.0,-3.0,-12.0,-10.0,0.0,4.0,51.0,96.0,10.0,2.0,21.0,17.0,2.0,1.0,-3.0,-10.0,2.0,-3.0,-26.0,-18.0,-6.0,-6.0,-14.0,-3.0,-10.0,-6.0,9.0,-9.0,0.0,4.0,21.0,-1.0,-7.0,-5.0,-1.0,3.0,-3.0,-3.0,-11.0,1.0,6.0,-2.0,-3.0,-1.0,1.0,-6.0,-5.0,-5.0,-9.0,-5.0
6463,-11.0,-10.0,-6.0,4.0,16.0,27.0,8.0,4.0,10.0,-9.0,1.0,-2.0,3.0,-29.0,-11.0,5.0,-11.0,-8.0,-3.0,-4.0,0.0,-24.0,-7.0,-10.0,12.0,7.0,-4.0,-11.0,1.0,43.0,5.0,3.0,-8.0,-3.0,1.0,5.0,-43.0,-50.0,-14.0,1.0,-1.0,-3.0,4.0,6.0,5.0,0.0,7.0,-4.0,0.0,7.0,4.0,1.0,6.0,5.0,-1.0,9.0,37.0,-2.0,-4.0,5.0,9.0,3.0,5.0,9.0
6464,-26.0,-14.0,1.0,-5.0,-11.0,-13.0,-8.0,-12.0,4.0,8.0,-1.0,-6.0,1.0,-3.0,-10.0,2.0,-11.0,-9.0,-6.0,-1.0,1.0,17.0,15.0,-6.0,5.0,9.0,-2.0,-5.0,-9.0,-81.0,-28.0,-14.0,21.0,-12.0,-12.0,0.0,0.0,-2.0,5.0,25.0,-38.0,-27.0,6.0,1.0,24.0,7.0,-1.0,-7.0,-25.0,3.0,1.0,0.0,12.0,14.0,-3.0,-2.0,-1.0,7.0,3.0,-4.0,-26.0,12.0,5.0,4.0
6465,13.0,-31.0,-20.0,-7.0,8.0,-13.0,-2.0,-11.0,-25.0,0.0,3.0,6.0,1.0,15.0,-4.0,-7.0,37.0,9.0,4.0,-2.0,-21.0,-22.0,10.0,9.0,-47.0,-5.0,1.0,0.0,27.0,49.0,1.0,-9.0,5.0,29.0,6.0,3.0,7.0,-37.0,-6.0,-8.0,-1.0,-16.0,-14.0,-9.0,-25.0,-60.0,6.0,1.0,11.0,7.0,2.0,2.0,4.0,-7.0,-15.0,1.0,27.0,-3.0,-5.0,3.0,23.0,-1.0,-8.0,-2.0
6466,-19.0,2.0,6.0,-6.0,-20.0,22.0,4.0,-3.0,-6.0,11.0,1.0,-1.0,-6.0,-25.0,7.0,37.0,5.0,2.0,2.0,4.0,8.0,13.0,-5.0,-8.0,2.0,3.0,0.0,-5.0,6.0,-10.0,2.0,-1.0,-3.0,-1.0,1.0,-7.0,8.0,23.0,-2.0,-9.0,18.0,-5.0,-6.0,-1.0,-1.0,6.0,-3.0,-11.0,-10.0,-7.0,-1.0,-1.0,-12.0,-27.0,-8.0,-5.0,-7.0,14.0,2.0,-2.0,5.0,79.0,13.0,12.0
6467,-1.0,-39.0,-7.0,0.0,-3.0,-39.0,-6.0,15.0,7.0,10.0,-2.0,-4.0,-14.0,7.0,10.0,-12.0,4.0,0.0,0.0,6.0,23.0,-7.0,-1.0,7.0,15.0,-2.0,3.0,4.0,18.0,47.0,0.0,-20.0,-16.0,18.0,5.0,1.0,-13.0,2.0,13.0,20.0,4.0,2.0,-2.0,2.0,14.0,-10.0,-10.0,-5.0,0.0,-9.0,-2.0,-4.0,-14.0,2.0,4.0,4.0,-4.0,-4.0,-6.0,-9.0,-24.0,-62.0,-14.0,5.0
6468,-12.0,9.0,4.0,8.0,10.0,27.0,10.0,-16.0,46.0,-3.0,-3.0,-4.0,7.0,28.0,-4.0,10.0,-17.0,-7.0,2.0,-3.0,-3.0,2.0,-4.0,-5.0,-7.0,7.0,2.0,2.0,2.0,8.0,6.0,-6.0,-3.0,4.0,4.0,3.0,7.0,9.0,-6.0,8.0,-6.0,1.0,-3.0,-11.0,1.0,-63.0,-15.0,-5.0,9.0,2.0,0.0,7.0,-9.0,74.0,21.0,21.0,6.0,-13.0,1.0,4.0,5.0,-32.0,-12.0,-10.0
6469,-6.0,11.0,0.0,-2.0,0.0,14.0,-6.0,-14.0,-13.0,-5.0,-2.0,5.0,10.0,19.0,7.0,2.0,-2.0,-11.0,-7.0,-11.0,-17.0,-64.0,-17.0,-6.0,-2.0,-5.0,-3.0,2.0,7.0,48.0,12.0,1.0,2.0,0.0,1.0,-2.0,1.0,5.0,7.0,-12.0,-1.0,7.0,3.0,1.0,-5.0,8.0,4.0,18.0,-23.0,10.0,-2.0,-2.0,7.0,2.0,2.0,-11.0,14.0,-9.0,-3.0,-5.0,-27.0,-50.0,-9.0,16.0
6470,-2.0,2.0,-1.0,-6.0,18.0,-2.0,-3.0,-8.0,4.0,4.0,6.0,13.0,2.0,63.0,8.0,0.0,-13.0,-3.0,-3.0,-3.0,-6.0,-30.0,0.0,-3.0,17.0,4.0,-2.0,2.0,25.0,19.0,-1.0,10.0,0.0,2.0,3.0,1.0,6.0,31.0,0.0,2.0,2.0,0.0,-3.0,-12.0,-16.0,-11.0,-9.0,-10.0,10.0,-6.0,-1.0,-3.0,9.0,-42.0,-6.0,-12.0,-39.0,-6.0,1.0,-2.0,-24.0,-28.0,-3.0,41.0
6471,4.0,14.0,4.0,6.0,21.0,54.0,13.0,2.0,-3.0,-13.0,-4.0,-2.0,2.0,15.0,2.0,4.0,9.0,0.0,2.0,2.0,-2.0,-2.0,4.0,1.0,-4.0,-1.0,-1.0,1.0,1.0,-22.0,-1.0,-12.0,0.0,-3.0,-6.0,-9.0,-13.0,-16.0,-15.0,-9.0,-7.0,2.0,3.0,6.0,22.0,-23.0,6.0,-1.0,2.0,7.0,-3.0,-10.0,-5.0,40.0,-3.0,-3.0,-14.0,4.0,2.0,4.0,0.0,26.0,5.0,5.0
6472,6.0,-2.0,0.0,2.0,5.0,-4.0,-3.0,5.0,3.0,4.0,0.0,-6.0,0.0,-7.0,-8.0,-22.0,10.0,-3.0,1.0,1.0,-20.0,-17.0,-1.0,4.0,-7.0,-2.0,0.0,1.0,16.0,5.0,6.0,-13.0,-7.0,-4.0,-5.0,-7.0,-7.0,-29.0,-13.0,0.0,1.0,1.0,-2.0,3.0,-7.0,-46.0,-13.0,-4.0,-7.0,3.0,6.0,10.0,17.0,15.0,12.0,-2.0,5.0,1.0,2.0,1.0,-8.0,15.0,-2.0,-2.0
6473,9.0,7.0,0.0,3.0,5.0,14.0,-3.0,0.0,-21.0,-7.0,-7.0,-11.0,-11.0,21.0,9.0,-5.0,-5.0,-6.0,0.0,-2.0,8.0,8.0,-2.0,4.0,6.0,4.0,-2.0,-4.0,-10.0,-43.0,-13.0,-21.0,4.0,-2.0,3.0,8.0,0.0,-22.0,11.0,-8.0,10.0,10.0,0.0,2.0,2.0,0.0,-13.0,-13.0,-17.0,-12.0,-3.0,2.0,14.0,43.0,5.0,-7.0,1.0,2.0,1.0,-3.0,2.0,8.0,3.0,13.0
6474,1.0,-19.0,-5.0,-5.0,-5.0,-2.0,1.0,-1.0,-1.0,0.0,4.0,1.0,-12.0,-14.0,-2.0,-2.0,3.0,7.0,-6.0,-4.0,4.0,-21.0,-13.0,-13.0,7.0,5.0,0.0,-1.0,5.0,12.0,7.0,4.0,7.0,-15.0,-5.0,0.0,1.0,18.0,8.0,-2.0,-2.0,-1.0,3.0,4.0,6.0,1.0,-1.0,-5.0,5.0,-3.0,-4.0,-7.0,21.0,32.0,-2.0,7.0,5.0,4.0,6.0,11.0,12.0,-6.0,3.0,3.0
6475,-11.0,12.0,1.0,-1.0,-15.0,-17.0,-2.0,6.0,19.0,2.0,1.0,-1.0,-15.0,23.0,-5.0,5.0,-4.0,-1.0,-1.0,-3.0,3.0,-14.0,-6.0,-4.0,-7.0,1.0,-6.0,-4.0,1.0,2.0,-9.0,-9.0,-3.0,-5.0,-2.0,-5.0,13.0,-3.0,8.0,12.0,13.0,-1.0,-2.0,-1.0,-3.0,-13.0,-7.0,-7.0,14.0,2.0,0.0,0.0,-5.0,6.0,-3.0,18.0,-7.0,-3.0,1.0,4.0,29.0,23.0,-1.0,-24.0
6476,-2.0,1.0,-1.0,-2.0,-8.0,-18.0,-8.0,-13.0,-5.0,0.0,4.0,1.0,-25.0,-21.0,-6.0,3.0,6.0,1.0,-2.0,-1.0,-1.0,-2.0,3.0,0.0,-4.0,-9.0,-6.0,-6.0,-14.0,-32.0,8.0,2.0,24.0,1.0,0.0,1.0,5.0,8.0,-2.0,10.0,-9.0,-1.0,-6.0,-6.0,6.0,-22.0,1.0,-5.0,-7.0,2.0,2.0,0.0,-3.0,4.0,-4.0,-4.0,-1.0,11.0,5.0,7.0,10.0,5.0,1.0,-6.0
6477,-11.0,-11.0,-2.0,-3.0,4.0,29.0,-2.0,-11.0,2.0,3.0,1.0,0.0,-39.0,-13.0,0.0,12.0,3.0,-5.0,2.0,2.0,25.0,-45.0,-6.0,2.0,-4.0,0.0,-2.0,0.0,-4.0,16.0,6.0,12.0,-1.0,6.0,-2.0,-2.0,-3.0,1.0,-10.0,-7.0,-2.0,-3.0,-5.0,-5.0,12.0,6.0,7.0,0.0,-8.0,-1.0,-2.0,-1.0,-14.0,-13.0,-5.0,-10.0,-1.0,2.0,-4.0,-2.0,0.0,-3.0,13.0,-5.0
6478,-6.0,-4.0,2.0,-1.0,6.0,18.0,4.0,8.0,-1.0,-3.0,-1.0,-2.0,2.0,18.0,4.0,8.0,1.0,7.0,6.0,10.0,-14.0,-24.0,-2.0,-4.0,-7.0,-13.0,-2.0,-1.0,8.0,16.0,-14.0,-24.0,-13.0,-5.0,-2.0,-4.0,-22.0,-63.0,-1.0,-18.0,5.0,11.0,2.0,-2.0,11.0,37.0,9.0,8.0,-4.0,-9.0,-6.0,-7.0,3.0,9.0,1.0,2.0,-1.0,-3.0,-7.0,-4.0,-21.0,2.0,3.0,0.0
6479,0.0,11.0,1.0,3.0,2.0,-46.0,-26.0,-1.0,-3.0,-7.0,-1.0,0.0,-14.0,-15.0,-2.0,-12.0,1.0,1.0,4.0,8.0,21.0,29.0,16.0,6.0,13.0,-8.0,-4.0,-6.0,-13.0,-20.0,0.0,6.0,7.0,0.0,1.0,2.0,3.0,23.0,10.0,12.0,-15.0,2.0,-2.0,-3.0,13.0,-31.0,-9.0,-10.0,-2.0,-3.0,-1.0,0.0,-5.0,50.0,2.0,9.0,-2.0,-3.0,0.0,-4.0,16.0,12.0,4.0,1.0
6480,-1.0,2.0,-2.0,0.0,1.0,0.0,3.0,5.0,-5.0,-6.0,-2.0,2.0,2.0,-15.0,-2.0,13.0,10.0,3.0,-1.0,-5.0,2.0,3.0,2.0,-16.0,0.0,10.0,3.0,0.0,-20.0,-16.0,4.0,3.0,2.0,-6.0,0.0,4.0,3.0,11.0,11.0,15.0,-11.0,-6.0,-1.0,3.0,21.0,13.0,3.0,0.0,1.0,7.0,2.0,-6.0,-23.0,-38.0,-13.0,-13.0,2.0,7.0,-2.0,-5.0,4.0,-32.0,-6.0,27.0
6481,-17.0,-27.0,-5.0,3.0,0.0,31.0,7.0,-18.0,1.0,-7.0,-4.0,0.0,-4.0,12.0,1.0,35.0,0.0,-1.0,-1.0,-4.0,-18.0,-22.0,1.0,6.0,3.0,-2.0,4.0,5.0,-6.0,-2.0,-13.0,-6.0,-8.0,9.0,-1.0,-2.0,-1.0,12.0,6.0,-14.0,8.0,-1.0,-2.0,-6.0,29.0,31.0,-5.0,-12.0,-8.0,-3.0,-2.0,-3.0,-8.0,-49.0,-5.0,-1.0,1.0,-1.0,2.0,0.0,0.0,58.0,0.0,8.0
6482,6.0,9.0,-3.0,-5.0,-9.0,0.0,-3.0,-2.0,-11.0,-1.0,2.0,5.0,1.0,16.0,-2.0,-10.0,9.0,1.0,-5.0,-2.0,9.0,32.0,5.0,-3.0,-8.0,-6.0,-2.0,-4.0,-12.0,-49.0,-11.0,-1.0,12.0,7.0,1.0,2.0,1.0,15.0,7.0,3.0,0.0,9.0,4.0,1.0,16.0,-20.0,1.0,-2.0,-17.0,-10.0,0.0,1.0,-2.0,18.0,1.0,4.0,4.0,0.0,0.0,3.0,-2.0,-1.0,-8.0,-10.0
6483,-20.0,-13.0,-1.0,-5.0,0.0,-4.0,-7.0,8.0,-16.0,-2.0,0.0,3.0,8.0,-21.0,-7.0,-33.0,2.0,1.0,0.0,3.0,2.0,45.0,4.0,42.0,9.0,-2.0,-5.0,-3.0,-11.0,8.0,21.0,-10.0,3.0,12.0,6.0,0.0,14.0,-26.0,-21.0,1.0,1.0,-3.0,0.0,-7.0,-3.0,14.0,12.0,1.0,0.0,-9.0,-2.0,3.0,21.0,27.0,4.0,-4.0,-2.0,-2.0,-3.0,-1.0,-23.0,-20.0,4.0,0.0
